contentid,contentTypeId,title,addr1,mapx,mapy,cat1,cat2,cat3
2743777,12,왕터리조트,강원특별자치도 춘천시 남면 박암관천길 183-27,127.5610521582,37.7302541561,A02,A0202,A02020200
129031,12,외옹치마을,강원특별자치도 속초시 해오름로 77-16,128.6098515905,38.1796745561,A02,A0203,A02030100
129598,12,외옹치항,강원특별자치도 속초시 대포동,128.6109265053,38.1792996211,A01,A0101,A01011400
1932003,12,외옹치해변,강원특별자치도 속초시 해오름로 83 (대포동),128.6076711543,38.182204775,A01,A0101,A01011200
2715375,12,요동백김응하장군묘비,강원특별자치도 철원군 철원읍 화지리 산 1-1,127.2067088907,38.2246205386,A02,A0201,A02010700
2616104,12,요선암 돌개구멍 (강원고생대 국가지질공원),강원특별자치도 영월군 무릉도원면 도원운학로 13-39,128.2618959214,37.2973367787,A01,A0101,A01010500
128752,12,요선정·요선암,강원특별자치도 영월군 무릉도원면 도원운학로 13-39,128.2619792382,37.2976367451,A02,A0201,A02010700
2569470,12,용머리 공원,강원특별자치도 양구군 파로호로869번길 109,127.982293788,38.1221525378,A02,A0202,A02020700
1955972,12,용산서원(동해),강원특별자치도 동해시 효자로 583,129.0986816725,37.4893195804,A02,A0201,A02010700
125626,12,용소계곡,강원특별자치도 홍천군 내촌면 광암리,128.1294964354,37.8676377174,A01,A0101,A01010900
647272,12,용소폭포(연하계곡),강원특별자치도 영월군 영월읍 연하리,128.5672244618,37.1898493765,A01,A0101,A01010800
125644,12,용수골계곡,강원특별자치도 원주시 판부면 서곡리,127.9420197173,37.2787523899,A01,A0101,A01010900
2569465,12,용암리선사유적,강원특별자치도 화천군 하남면 용암리 1121번지,127.6993760163,38.0935894289,A02,A0201,A02010700
2568512,12,용양늪,강원특별자치도 철원군 김화읍 생창길 479,127.4513680948,38.2811240075,A01,A0101,A01010500
126732,12,용연동굴 (강원고생대 국가지질공원),강원특별자치도 태백시 태백로 283-29,128.9418875782,37.2089321328,A01,A0101,A01011900
2702489,12,용운사지 삼층석탑,강원특별자치도 원주시 호저면 용곡리,127.8901218334,37.4620524637,A02,A0205,A02050200
2702496,12,용운사지 석조비로자나불좌상,강원특별자치도 원주시 호저면,127.8903884773,37.4620330265,A02,A0201,A02010700
129026,12,용화마을,강원특별자치도 삼척시 근덕면 용화해변길 23,129.3046027265,37.2897076837,A02,A0203,A02030100
2778038,12,용화사(원주),강원특별자치도 원주시 귀래면 지차골길 27,127.8381931182,37.1774177173,A02,A0201,A02010800
125599,12,용화산 (강원평화지역 국가지질공원),강원특별자치도 화천군 하남면 삼화리,127.743776099,38.0482927641,A01,A0101,A01010400
2569485,12,용화저수지,강원특별자치도 철원군 갈말읍 신철원리,127.3466626626,38.1327449697,A01,A0101,A01011800
125709,12,용화해변,강원특별자치도 삼척시 근덕면 용화리,129.3052303106,37.8297538027,A01,A0101,A01011200
2725123,12,운기석9020(운기석9020협동조합),강원특별자치도 정선군 정선읍 봉양5길 36,128.6626824233,37.3805653471,A02,A0203,A02030400
2911420,12,운탄고도 1330 1~3길,강원특별자치도 영월군 청령포로 126-3,128.4463217149,37.1796565918,A01,A0101,A01010500
2714537,12,원당계곡,강원특별자치도 평창군 평창읍 원당리 261,128.3265342341,37.4018231639,A01,A0101,A01010900
2709660,12,원동성당,강원특별자치도 원주시 원일로 27,127.9526195888,37.3457226308,A02,A0201,A02010900
252557,12,원주 강원감영,강원특별자치도 원주시 원일로 85,127.9504947193,37.347814016,A02,A0201,A02010100
127117,12,원주 거돈사지,강원특별자치도 원주시 부론면 정산리,127.7926745506,37.1929678624,A02,A0201,A02010700
127116,12,원주 법천사지,강원특별자치도 원주시 부론면 법천리 산66,127.7647794384,37.2070629445,A02,A0201,A02010700
2702481,12,원주 부흥사지 석탑재,강원특별자치도 원주시 소초면 흥양리,127.9855212513,37.3773529225,A02,A0205,A02050200
800404,12,원주 삼태미마을,강원특별자치도 원주시 귀래면 운계다둔길 111,127.8959816861,37.2006133307,A02,A0203,A02030100
2814485,12,원주 소금산 울렁다리,강원특별자치도 원주시 지정면 소금산길 165-1,127.8216364054,37.3651151824,A02,A0203,A02030400
252558,12,원주 영원산성,강원특별자치도 원주시 판부면 금대리,128.0383712173,37.3105144045,A02,A0201,A02010200
252554,12,원주 운곡원천석묘역,강원특별자치도 원주시 행구동,128.0139220844,37.3562531115,A02,A0201,A02010700
252551,12,원주 조엄묘역,강원특별자치도 원주시 지정면 간현리,127.853119977,37.3546530854,A02,A0201,A02010700
129287,12,원주 평장리석조불두,강원특별자치도 원주시 소초면 평장리,128.008253799,37.4289084987,A02,A0201,A02010700
2384828,12,원주 학곡마을,강원특별자치도 원주시 소초면 구룡사로 7,128.0574102331,37.4370418109,A02,A0203,A02030100
2465149,12,원주 협동사회경제네트워크,강원특별자치도 원주시 원일로 137,127.9472671358,37.3511580143,A02,A0204,A02040800
2702530,12,원주 흥양리 마애불좌상,강원특별자치도 원주시 소초면 황골로 707,128.0362949423,37.3604863733,A02,A0201,A02010700
3453166,12,원주교육문화관 독도체험관,강원특별자치도 원주시 북원로 2312 (단계동),127.9349487863,37.3517077217,A02,A0203,A02030400
3069995,12,원주섬강자작나무숲둘레길,강원특별자치도 원주시 호저면 산현리,127.8984193766,37.4254512962,A01,A0101,A01010600
2702532,12,원주역 급수탑,강원특별자치도 원주시 평원로 158,127.9448699558,37.357115615,A02,A0201,A02010700
2713569,12,원주옻칠기공예관,강원특별자치도 원주시 소초면 구룡사로 142,128.056191205,37.426637435,A02,A0203,A02030200
3029968,12,원주젊음의광장,강원특별자치도 원주시 단구로 170 (명륜동),127.9473953271,37.3365735905,A02,A0202,A02020700
125781,12,원주향교,강원특별자치도 원주시 향교길 37-1 (명륜동),127.9494645222,37.3387122709,A02,A0201,A02010700
128370,12,원평 팜스테이,강원특별자치도 춘천시 사북면 말고개길 82-35,127.6283407415,38.0036291464,A02,A0203,A02030100
127728,12,원평해수욕장,강원특별자치도 삼척시 근덕면 원평길 38-20,129.2709520093,37.3204257175,A01,A0101,A01011200
800214,12,"월남 파병용사 만남의 장 (구, 베트남 참전용사 만남의 장)",강원특별자치도 화천군 간동면 죽엽산길 81-68,127.8349453554,38.0551881157,A02,A0201,A02011000
2774546,12,월드온천24,강원특별자치도 춘천시 신북읍 장본길 35,127.7540086643,37.9498322024,A02,A0202,A02020300
264483,12,월정리역,강원특별자치도 철원군 철원읍 두루미로 1882,127.2291459907,38.3092138272,A02,A0201,A02011000
2799143,12,월정사 적멸보궁,강원특별자치도 평창군 진부면 오대산로 374-8,128.5920587127,37.7312290383,A02,A0201,A02010800
2799214,12,월정사 팔각구층석탑,강원특별자치도 평창군 진부면 오대산로 374-8,128.5931613749,37.7317317795,A02,A0205,A02050200
2799163,12,월정사부도군,강원특별자치도 평창군 진부면 오대산로 1076-15,128.5775807813,37.7790315573,A02,A0201,A02010800
2714805,12,월천해수욕장,강원특별자치도 삼척시 원덕읍 월천리 178-1,129.3533495391,37.1612261605,A01,A0101,A01011200
2714198,12,웰리힐리파크 워터플래닛,강원특별자치도 횡성군 둔내면 고원로 451,128.243175107,37.4943692317,A02,A0202,A02020600
2605277,12,웰컴투동막골촬영지,강원특별자치도 평창군 미탄면 동막골길 122,128.4707599845,37.3139915833,A02,A0203,A02030400
1146400,12,위라리칠층석탑,강원특별자치도 화천군 하남면 춘화로 3370,127.7084444931,38.0982446113,A02,A0205,A02050200
2701876,12,유동리 오층석탑,강원특별자치도 평창군 평창읍 유동리,128.3841250099,37.3508523571,A02,A0205,A02050200
2939639,12,유현문화관광지,강원특별자치도 횡성군 서원면 경강로유현1길 50,127.8199400621,37.53071821,A02,A0203,A02030400
125731,12,육림랜드,강원특별자치도 춘천시 영서로 2965 (사농동),127.7209515323,37.9173159255,A02,A0202,A02020600
3072030,12,육십마지기,강원특별자치도 평창군 미탄면 산너미길 210,128.472524955,37.3656134432,A01,A0101,A01010500
125598,12,육향산,강원특별자치도 삼척시 정상동,129.1849950346,37.4357996537,A01,A0101,A01010400
128785,12,윤희순의사 동상,강원특별자치도 춘천시 수변공원길 18 (삼천동),127.7072596424,37.8732541302,A02,A0205,A02050400
2782911,12,응봉,강원특별자치도 고성군 거진읍 화진포길 204-25,128.4463213907,38.4659741075,A01,A0101,A01010400
129290,12,의민공사우,강원특별자치도 원주시 지정면 지정로 626,127.820478792,37.3439176108,A02,A0201,A02010700
2465230,12,의암수력발전소,강원특별자치도 춘천시 신동면 옛경춘로 62-11,117.9925662504,19.69442748,A02,A0204,A02040800
131036,12,의암호,강원특별자치도 춘천시 삼천동,127.7106199172,37.8911548876,A01,A0101,A01011800
2605236,12,의암호스카이워크,강원특별자치도 춘천시 칠전동 485,127.6799656772,37.8471622126,A02,A0205,A02050600
2710608,12,의암호자전거길(봄내길코스),강원특별자치도 춘천시 동면 공단로 104,127.7489662989,37.8954273284,A01,A0101,A01010500
129394,12,의야지 바람마을 하늘체험장,강원특별자치도 평창군 대관령면 꽃밭양지길 137,128.7108160309,37.6866309342,A02,A0203,A02030100
2777057,12,이두형가옥,강원특별자치도 양양군 서면 들돌길 284-1,128.5678388183,38.0878316448,A02,A0201,A02010400
2922700,12,이사부광장,강원특별자치도 삼척시 정하동 41-282,129.1921525959,37.4400854117,A02,A0202,A02020700
127620,12,이효석 가산공원,강원특별자치도 평창군 기풍3길 6,128.3750373757,37.6150855487,A02,A0202,A02020700
2605276,12,이효석 생가,강원특별자치도 평창군 봉평면 이효석길 33-11,128.3599971952,37.6107996472,A02,A0201,A02010500
126842,12,이효석문화마을,강원특별자치도 평창군 봉평면 원길리,128.3711100072,37.6132523521,A02,A0201,A02010600
2699726,12,인어상,강원특별자치도 춘천시 신동면 의암리 산 81-2,127.6769494837,37.8404740455,A02,A0205,A02050400
125726,12,인제 미산리 개인약수,강원특별자치도 인제군 상남면 개인약수길 546,128.370332903,37.8686699628,A01,A0101,A01011000
2041021,12,인제 하늘여울소치마을,강원특별자치도 인제군 남면 부평정자로 744,128.1303991324,37.9594770624,A02,A0203,A02030100
980192,12,인터컨티넨탈 알펜시아 평창 리조트,강원특별자치도 평창군 대관령면 솔봉로 325,128.6743702048,37.6575030436,A02,A0202,A02020200
3532370,12,임당동 성당,강원특별자치도 강릉시 임영로 148 (임당동),128.8920642822,37.7544432749,A02,A0201,A02010900
3532478,12,임당생활문화센터,강원특별자치도 강릉시 문화의길 6 (임당동),128.8950140061,37.7547682949,A02,A0203,A02030400
125710,12,임원해변,강원특별자치도 삼척시 원덕읍 임원리,129.3408348715,37.2231104837,A01,A0101,A01011200
250294,12,자규루 및 관풍헌,강원특별자치도 영월군 영월읍 중앙로 61,128.4705055391,37.1836427012,A02,A0201,A02010700
125719,12,작은후진해수욕장,강원특별자치도 삼척시 새천년도로 467,129.1758977619,37.4638879088,A01,A0101,A01011200
2714604,12,잔교리해변,강원특별자치도 양양군 현북면 쟁기동길 78-1,128.7252939415,38.000186552,A01,A0101,A01011200
2569480,12,잠곡저수지,강원특별자치도 철원군 근남면 잠곡리,127.4612930669,38.1585329671,A01,A0101,A01011800
2699658,12,잣나무 연리지,강원특별자치도 태백시 소도동 산 33-1,128.943123338,37.1246057303,A01,A0102,A01020100
2702538,12,장명사,강원특별자치도 태백시 계산1길 66,128.9983215982,37.1109861352,A02,A0201,A02010800
2705223,12,장미공원,강원특별자치도 원주시 장미공원길 43-3,127.9307409701,37.347016519,A02,A0202,A02020700
129027,12,장사어촌체험마을,강원특별자치도 속초시 장사항해안길 58,128.5880298803,38.2267214335,A02,A0203,A02030100
125786,12,장수대,강원특별자치도 인제군 북면 한계리,128.340925128,38.1189569765,A02,A0205,A02050600
127140,12,장전계곡,강원특별자치도 평창군 진부면 장전길 435-2,128.5418181531,37.4773546471,A01,A0101,A01010900
128604,12,장호어촌체험마을,강원특별자치도 삼척시 근덕면 장호항길 62,129.3182738399,37.286097255,A02,A0203,A02030100
125711,12,장호항·장호해수욕장(장호해변),강원특별자치도 삼척시 근덕면 장호리,129.3142297611,37.2859499708,A01,A0101,A01011200
2702650,12,재동유원지,강원특별자치도 삼척시 근덕면 삼척로 3500,129.2295765281,37.3659946693,A02,A0202,A02020700
2702467,12,전기필불망비,강원특별자치도 양구군 국토정중앙면 가오작리,128.0467205827,38.1440567629,A02,A0205,A02050200
2791139,12,전망대활어회센터 (묵호항전망대),강원특별자치도 동해시 일출로 88,129.1172503105,37.5516099863,A02,A0205,A02050600
2511677,12,정감이마을,강원특별자치도 강릉시 강동면 둔지길 81,128.9558541452,37.7168821954,A02,A0203,A02030100
3545967,12,정동진,강원특별자치도 강릉시 강동면 정동역길 17,129.032603586,37.6914144167,A02,A0203,A02030100
2774699,12,정동진조각공원,강원특별자치도 강릉시 강동면 헌화로 950-39,129.0439806318,37.6820268345,A02,A0202,A02020700
129392,12,정선 가리왕산마을,강원특별자치도 정선군 정선읍 벽탄길 9,128.6024069195,37.39258503,A02,A0203,A02030100
2609309,12,정선 양떼목장,강원특별자치도 정선군 정선읍 오반동길 470,128.701414905,37.3856099525,A02,A0203,A02030100
126754,12,정선백전리물레방아,강원특별자치도 정선군 화암면 백전리,128.8980070453,37.2461936704,A02,A0201,A02010700
2702823,12,정암해수욕장,강원특별자치도 양양군 강현면 정암리,128.6158245382,38.1390571755,A01,A0101,A01011200
264481,12,제2땅굴(철원),강원특별자치도 철원군 동송읍 양지리,127.2827173522,38.2660559792,A02,A0201,A02011000
1607565,12,제이드가든,강원특별자치도 춘천시 남산면 햇골길 80,127.5417314729,37.8325530155,A01,A0101,A01010700
127843,12,조양산(정선),강원특별자치도 정선군 정선읍 용담길 102-22,128.6539110882,37.377235007,A01,A0101,A01010400
129029,12,주문리마을,강원특별자치도 강릉시 주문진읍 주문로 102,128.8271158504,37.8928732039,A02,A0203,A02030100
3541047,12,주문진 관광안내센터,강원특별자치도 강릉시 주문진읍 해안로 1734,128.8285741418,37.8899819008,A02,A0203,A02030400
3543415,12,주문진문화교육센터,강원특별자치도 강릉시 주문진읍 신리대동길 25,128.822299959,37.8819021591,A02,A0203,A02030400
2638566,12,주문진읍 BTS 앨범사진 촬영지 (버스정류장),강원특별자치도 강릉시 주문진읍 향호리,128.8170522589,37.9125457281,A02,A0203,A02030400
252567,12,죽도정·죽도 전망대,강원특별자치도 양양군 현남면 인구리 1-1,128.7635358133,37.9716711612,A01,A0101,A01011100
125720,12,죽도해수욕장,강원특별자치도 양양군 현남면 인구중앙길,128.759586149,37.9723515608,A01,A0101,A01011200
2787556,12,죽림동성당,강원특별자치도 춘천시 약사고개길 23,127.7269633008,37.876770755,A02,A0201,A02010900
2514834,12,"죽정분교(구,죽정초등학교)",강원특별자치도 고성군 현내면 모정2길 2,128.4197681178,38.4704730657,A02,A0203,A02030400
2710821,12,중광정해수욕장,강원특별자치도 양양군 현북면 하조대해안길 119,128.7175465614,38.0278081942,A01,A0101,A01011200
127735,12,중봉계곡,강원특별자치도 삼척시 하장면 중봉당골길,128.9333771898,37.3936607181,A01,A0101,A01010900
125681,12,지경리해변,강원특별자치도 양양군 현남면 동해대로 62,128.8032171516,37.9204639845,A01,A0101,A01011200
126693,12,지암계곡,강원특별자치도 춘천시 사북면 지암리,127.602679975,37.9773400657,A01,A0101,A01010900
125648,12,직연폭포,강원특별자치도 양구군 방산면 칠전리,127.9509218612,38.2065559897,A01,A0101,A01010800
125653,12,직탕폭포 (한탄강 유네스코 세계지질공원),강원특별자치도 철원군 동송읍 장흥리,127.2659177854,38.2097567004,A01,A0101,A01010800
2726885,12,진동 계곡마을,강원특별자치도 인제군 기린면 조침령로 1071-1,128.4063572975,37.9634902,A02,A0203,A02030100
126629,12,진동계곡,강원특별자치도 인제군 기린면 진동리,128.4079238261,37.9633541354,A01,A0101,A01010900
2798428,12,진뚜루 마중길,강원특별자치도 평창군 용평면 갈정지길 10,128.4163982901,37.5898892508,A01,A0101,A01010500
2616535,12,진부령,강원특별자치도 고성군 간성읍 진부리,128.316604088,38.331823367,A01,A0101,A01010400
127449,12,진부령 흘리마을,강원특별자치도 고성군 간성읍 흘리길 185,128.3741425923,38.2648711759,A02,A0203,A02030100
2715752,12,진부리 마을관리휴양지,강원특별자치도 고성군 간성읍 진부리 133,128.3640009632,38.2933982092,A02,A0203,A02030100
2710739,12,진전사,강원특별자치도 양양군 강현면 화채봉길 368,128.5454258656,38.1231771002,A02,A0201,A02010800
127531,12,집다리골자연휴양림,강원특별자치도 춘천시 화악지암1길 129 집다리골자연휴양림,127.5803958778,37.9779923535,A01,A0101,A01010600
2736542,12,차맛체험관,강원특별자치도 원주시 지정면 상차면길 10-1,127.8933020415,37.3690188371,A02,A0203,A02030300
2789822,12,창안산산림욕장,강원특별자치도 화천군 사내면 사창리 산52,127.5269452127,38.0712638185,A01,A0101,A01010600
2715231,12,척야산 문화수목원,강원특별자치도 홍천군 내촌면 동창로 282,128.1584075026,37.7820176498,A01,A0101,A01010700
2364047,12,천곡천연동굴 자연학습체험공원,강원특별자치도 동해시 동굴로 50 (천곡동),129.109754815,37.517422114,A01,A0101,A01011900
126666,12,천곡황금박쥐동굴,강원특별자치도 동해시 동굴로 50,129.1097937008,37.5174026726,A01,A0101,A01011900
2774730,12,천년학 힐링타운,강원특별자치도 삼척시 원덕읍 사곡길 43-127,129.2968301742,37.1414856522,A01,A0101,A01010500
125680,12,천불동계곡,강원특별자치도 속초시 설악동,128.4701233043,38.1575549755,A01,A0101,A01010900
125753,12,천은사(삼척),강원특별자치도 삼척시 미로면 동안로 816,129.0423936468,37.4445347532,A02,A0201,A02010800
125643,12,천은사계곡(원주),강원특별자치도 원주시 귀래면 귀래리,127.9022747053,37.2302989116,A01,A0101,A01010900
2713413,12,천전리 지석묘군,강원특별자치도 춘천시 천전리 685-7,127.7758128264,37.9299488134,A02,A0201,A02010700
264485,12,철원 노동당사,강원특별자치도 철원군 철원읍 금강산로 265,127.2019861959,38.2552751974,A02,A0201,A02010700
2713279,12,철원 농산물검사소,강원특별자치도 철원군 철원읍 외촌리 620-1,127.1982306097,38.2679680871,A02,A0201,A02010700
2615218,12,철원 용암대지 (한탄강 유네스코 세계지질공원),강원특별자치도 철원군 철원읍 사요리,127.2090243337,38.2587971369,A01,A0101,A01010500
2900623,12,철원승일공원,강원특별자치도 철원군 갈말읍 내대리,127.3014791031,38.1864295282,A02,A0202,A02020700
1954346,12,철원향교,강원특별자치도 철원군 철원읍 금학로 591,127.213513391,38.2391689611,A02,A0201,A02010700
127284,12,청대산,강원특별자치도 속초시 청대로 207,128.5711855239,38.1839594168,A01,A0101,A01010400
2772532,12,청성애원 우루루동물농장,강원특별자치도 평창군 평창읍 살구실길 53-10,128.3843853309,37.3766549414,A02,A0203,A02030100
2798404,12,청옥산 도깨비길,강원특별자치도 평창군 미탄면 수리재길 3,128.4864514487,37.3666885836,A02,A0203,A02030600
125595,12,청옥산(평창),강원특별자치도 평창군 미탄면 백운리,128.5076704504,37.4106200313,A01,A0101,A01010400
2716150,12,청원사(태백),강원특별자치도 태백시 용담1길 48-17 (소도동),128.9585857817,37.1267780008,A02,A0201,A02010800
2710984,12,청정신흥마을,강원특별자치도 동해시 서동로 825-1,129.0210932573,37.5194784796,A02,A0201,A02010600
2774505,12,청정조각공원,강원특별자치도 인제군 남면 설악로 10,128.0592568934,37.9165418164,A02,A0202,A02020700
2714079,12,청춘양구레포츠공원,강원특별자치도 양구군 양구읍 박수근로 366-24,127.982835919,38.1052211879,A02,A0202,A02020700
125762,12,청평사(춘천),강원특별자치도 춘천시 북산면 오봉산길 810,127.8089858927,37.9865372915,A02,A0201,A02010800
125657,12,청평사계곡,강원특별자치도 춘천시 북산면 오봉산길 810,127.813780065,37.9810241346,A01,A0101,A01010900
2714645,12,청호해변,강원특별자치도 속초시 아바이마을1길 6,128.5939550832,38.2030076428,A01,A0101,A01011200
2715341,12,초곡항,강원특별자치도 삼척시 근덕면 초곡길 236-29,129.2943890947,37.311030034,A01,A0101,A01011400
127729,12,초곡해수욕장,강원특별자치도 삼척시 근덕면 초곡2길,129.2861481811,37.3104438286,A01,A0101,A01011200
129021,12,초도마을,강원특별자치도 고성군 현내면 초도항길 60,128.4386714887,38.485052285,A02,A0203,A02030100
2720146,12,초도항,강원특별자치도 고성군 현내면 초도리,128.4386825527,38.4865076711,A01,A0101,A01011400
126777,12,초도해변,강원특별자치도 고성군 현내면 초도항길,128.4315053296,38.4897099352,A01,A0101,A01011200
2524328,12,최초석탄발견지탑,강원특별자치도 태백시 금천길 36,128.9984467999,37.1039063943,A02,A0205,A02050200
125725,12,추곡약수터,강원특별자치도 춘천시 북산면 추곡약수길 89-1,127.8890520721,38.0373384358,A01,A0101,A01011000
125632,12,추대계곡,강원특별자치도 인제군 기린면 방동리,128.3669444206,37.9564319305,A01,A0101,A01010900
129000,12,추암 촛대바위,강원특별자치도 동해시 추암동,129.1602292408,37.4794524764,A01,A0102,A01020200
2638571,12,추암 출렁다리,강원특별자치도 동해시 촛대바위길 28,129.1589405415,37.4770166205,A02,A0205,A02050100
2714850,12,추암조각공원,강원특별자치도 동해시 촛대바위길 17-1 (추암동),129.158659949,37.4790469361,A02,A0202,A02020700
127713,12,추암해변,강원특별자치도 동해시 촛대바위길 26,129.1602375728,37.4794635856,A01,A0101,A01011200
800528,12,춘천 강언덕마을 [농촌전통테마],강원특별자치도 춘천시 남면 한덕발산길 44,127.6136905497,37.6786638986,A02,A0203,A02030200
128783,12,춘천 근화동 당간지주,강원특별자치도 춘천시 당간지주길,127.721493896,37.8922021909,A02,A0201,A02010800
264432,12,춘천 명동 닭갈비 골목,강원특별자치도 춘천시 조양동 52,127.7284297351,37.8800898403,A02,A0203,A02030600
2814588,12,춘천 삼악산 호수케이블카,강원특별자치도 춘천시 스포츠타운길 245,127.6913807924,37.8644965197,A02,A0203,A02030400
129303,12,춘천 솔바우마을,강원특별자치도 춘천시 사북면 솔바우길 195,127.6864467887,37.9956894887,A02,A0203,A02030100
128644,12,춘천김정은가옥,강원특별자치도 춘천시 신동면 솟발1길 44,127.729000169,37.8449717137,A02,A0201,A02010400
2774564,12,춘천꿈자람어린이공원,강원특별자치도 춘천시 평화로 26 (근화동),127.7216135262,37.8855640772,A02,A0202,A02020600
3353336,12,춘천꿈자람어린이공원,강원특별자치도 춘천시 평화로 26 (근화동),127.7216135262,37.8855640772,A02,A0202,A02020700
2699754,12,춘천내평전투 호국경찰추모상,강원특별자치도 춘천시 신북읍 상천3길 36,127.7891587247,37.9336041933,A02,A0205,A02050400
1600871,12,춘천문학공원,강원특별자치도 춘천시 서면 금산리 500-4,127.6968514363,37.9009396034,A02,A0202,A02020700
128787,12,춘천봉의산성,강원특별자치도 춘천시 소양정길42번길 24 (소양로1가),127.7315485378,37.8921412746,A02,A0201,A02010200
2465233,12,춘천수력발전소,강원특별자치도 춘천시 신동면 옛경춘로 62-15,127.6801188634,37.8329027626,A02,A0204,A02040400
2930371,12,춘천시 반려견놀이터 같이놀개,강원특별자치도 춘천시 영서로 3282,127.7122821547,37.9416101578,A02,A0202,A02020700
3112158,12,춘천시 반려동물 놀이터 같이놀개,강원특별자치도 춘천시 신북읍 영서로 3282,127.7122821547,37.9416101578,A02,A0202,A02020700
2778008,12,춘천시 수변공원,강원특별자치도 춘천시 삼천동 200-9,127.7003019627,37.872579079,A02,A0202,A02020700
914428,12,춘천지구 전적비(춘천지구 전적기념관),강원특별자치도 춘천시 수변공원길 45 (삼천동),127.7049042815,37.8739262304,A02,A0205,A02050200
2788118,12,춘천칠층석탑,강원특별자치도 춘천시 소양로2가 162-2,127.7246077044,37.885375266,A02,A0205,A02050200
2788128,12,춘천한백록묘역,강원특별자치도 춘천시 서면 금산리 산64,127.6822250153,37.9000977626,A02,A0201,A02010700
125780,12,춘천향교,강원특별자치도 춘천시 삭주로 21 (교동),127.7341263954,37.8815536653,A02,A0201,A02010700
125747,12,춘천호,강원특별자치도 춘천시 사북면 원평리,127.658019216,37.9825571544,A01,A0101,A01011700
917305,12,충렬탑(강원),강원특별자치도 춘천시 우두동,127.7416802323,37.9162275497,A02,A0205,A02050200
2792602,12,충주집 (이효석문화관),강원특별자치도 평창군 봉평면 효석문학길 73-25,128.3701378735,37.6132273364,A02,A0201,A02010600
128068,12,치악산자연휴양림,강원특별자치도 원주시 판부면 휴양림길 66,128.0312984496,37.255859469,A01,A0101,A01010600
127481,12,칠봉유원지,강원특별자치도 원주시 호저면 산현리,127.8859505952,37.4413186738,A02,A0202,A02020700
2568601,12,칠성전망대,강원특별자치도 화천군 상서면 주파령로 4,127.6642395938,38.2108973017,A02,A0205,A02050600
2717292,12,카페 방림별곡,강원특별자치도 평창군 방림면 서동로 1339,128.3946856968,37.4264993838,A02,A0203,A02030400
2792635,12,켄싱턴 프렌치 가든,강원특별자치도 평창군 진부면 진고개로 231,128.5978427847,37.6898700479,A01,A0101,A01010700
136093,12,켄싱턴리조트 설악비치,강원특별자치도 고성군 토성면 동해대로 4800,128.572241924,38.2427970319,A02,A0202,A02020200
2714644,12,켄싱턴해변,강원특별자치도 고성군 토성면 동해대로 4800,128.5724224583,38.2429470182,A01,A0101,A01011200
128414,12,탁장사고을,강원특별자치도 양양군 현북면 어성전길 258,128.6638241149,37.9230748604,A02,A0203,A02030100
2718058,12,탑골마을,강원특별자치도 평창군 진부면 탑동길 330,128.5513047038,37.7100195991,A02,A0203,A02030100
125611,12,태기산,강원특별자치도 횡성군 둔내면 경강로,128.2645642866,37.6061178216,A01,A0101,A01010400
2774609,12,태기산 전망대,강원특별자치도 횡성군 둔내면 경강로 6013,128.2662419335,37.6054262668,A02,A0205,A02050600
2611328,12,태백 경찰서 망루,강원특별자치도 태백시 장성로 26,129.008454283,37.1024706406,A02,A0201,A02010700
2932029,12,태백 장성 오르도비스기 화석산지,강원특별자치도 태백시 장성동,129.016828555,37.1018514289,A01,A0101,A01010500
2702170,12,태백 장성이중교,강원특별자치도 태백시 장성동 222번지 외 3필지,129.0014298057,37.1059506618,A02,A0205,A02050100
2702606,12,태백 철암역두 선탄시설,강원특별자치도 태백시 철암동,129.0360292168,37.1152502628,A02,A0201,A02010700
125590,12,태백산 국립공원,강원특별자치도 태백시 번영로 59 (황지동),128.988279673,37.1493704243,A01,A0101,A01010100
2702605,12,태백산석장승,강원특별자치도 태백시 소도동,128.9486869624,37.1168789466,A02,A0201,A02010700
3112045,12,태백시 반려동물 놀이터,강원특별자치도 태백시 소도동 24-2,128.9712955923,37.1322776143,A02,A0202,A02020700
634243,12,태백체험공원,강원특별자치도 태백시 소도길 9-11,128.9723343513,37.1335108268,A02,A0203,A02030400
2610062,12,태양의 후예 촬영지,강원특별자치도 태백시 통골길 116-52,129.0431522139,37.1605646442,A02,A0203,A02030400
2702534,12,태장동왕녀복란태실비,강원특별자치도 원주시 태장동,127.9484328151,37.3813489921,A02,A0205,A02050200
129259,12,태종대(횡성),강원특별자치도 횡성군 강림면 태종로 287,128.1091803059,37.3513443471,A02,A0201,A02010700
2789872,12,토마토조각공원,강원특별자치도 화천군 사내면 수피령로 75,127.5210206779,38.0738300758,A02,A0202,A02020700
2702546,12,토성민속마을,강원특별자치도 철원군 갈말읍 토성길 98,127.3430679949,38.2450178894,A02,A0201,A02010600
2720995,12,통리탄탄파크,강원특별자치도 태백시 통동 산 67-1,129.0626754553,37.1611038486,A02,A0202,A02020600
2514802,12,통일안보공원,강원특별자치도 고성군 현내면 금강산로 481,128.4166336872,38.514423424,A02,A0201,A02011000
128024,12,티앤라이프,강원특별자치도 홍천군 장평골말길 74-27,128.0575590057,37.7588101032,A02,A0204,A02040800
125801,12,파로호(화천),강원특별자치도 화천군 간동면 배터길 36-8,127.7779270055,38.0993652277,A01,A0101,A01011700
